2018-12-31,0,5.6,4.3,Yokohama
2019-1-1,0,7.8,2.4,Yokohama
2019-1-2,0,7.6,3.5,Yokohama
2019-1-3,0,9.0,3.6,Yokohama
2019-1-4,0,8.9,2.7,Yokohama
2019-1-5,0,9.3,3.1,Yokohama
2019-1-6,0,0.0,3.9,Yokohama
2019-1-7,0,6.6,3.3,Yokohama
2019-1-8,0,8.5,2.5,Yokohama
2019-1-9,0,9.1,5.5,Yokohama
2019-1-10,0,1.9,2.2,Yokohama
2019-1-11,0,8.5,4.0,Yokohama
2019-1-12,0.0,0.0,3.8,Yokohama
2019-1-13,0.0,7.9,3.5,Yokohama
2019-1-14,0,9.4,2.7,Yokohama
2019-1-15,1.0,3.1,3.0,Yokohama
2019-1-16,0,6.6,4.6,Yokohama
2019-1-17,0,9.6,2.6,Yokohama
2019-1-18,0,9.5,4.7,Yokohama
2019-1-19,0,9.5,2.5,Yokohama
2019-1-20,0,6.0,2.8,Yokohama
2019-1-21,0,8.3,4.0,Yokohama
2019-1-22,0,8.5,3.5,Yokohama
2019-1-23,0,9.2,3.4,Yokohama
2019-1-24,0,8.5,6.0,Yokohama
2019-1-25,0.0,0.2,3.3,Yokohama
2019-1-26,0.0,6.0,6.0,Yokohama
2019-1-27,0,10.1,4.5,Yokohama
2019-1-28,0,7.1,4.6,Yokohama
2019-1-29,0,9.9,6.1,Yokohama
2019-1-30,0,6.2,2.5,Yokohama
2019-1-31,13.5,0.6,3.0,Yokohama
2019-2-1,0,9.8,6.5,Yokohama
2019-2-2,0,10.1,1.9,Yokohama
2019-2-3,0,9.4,3.6,Yokohama
2019-2-4,0.0,7.9,5.5,Yokohama
2019-2-5,0.0,0.0,3.5,Yokohama
2019-2-6,5.5,0.6,3.5,Yokohama
2019-2-7,0,6.9,4.3,Yokohama
2019-2-8,0,3.8,5.5,Yokohama
2019-2-9,2.5,0.0,4.8,Yokohama
2019-2-10,0.0,7.8,4.3,Yokohama
2019-2-11,0.0,0.0,2.9,Yokohama
2019-2-12,0.0,4.2,3.6,Yokohama
2019-2-13,0.0,1.8,3.5,Yokohama
2019-2-14,0,3.2,5.3,Yokohama
2019-2-15,0.5,0.3,2.9,Yokohama
2019-2-16,0.0,4.9,3.6,Yokohama
2019-2-17,0,4.3,4.5,Yokohama
2019-2-18,0,10.3,2.6,Yokohama
2019-2-19,2.0,0.0,2.7,Yokohama
2019-2-20,5.5,7.6,2.9,Yokohama
2019-2-21,0.5,2.4,4.9,Yokohama
2019-2-22,0.0,6.7,3.3,Yokohama
2019-2-23,0.0,7.3,6.0,Yokohama
2019-2-24,0,9.0,3.0,Yokohama
2019-2-25,0.0,3.5,2.7,Yokohama
2019-2-26,0.0,2.0,3.2,Yokohama
2019-2-27,2.5,0.4,2.9,Yokohama
2019-2-28,29.5,0.0,3.8,Yokohama
2019-3-1,3.0,0.0,2.2,Yokohama
2019-3-2,0,9.4,4.0,Yokohama
2019-3-3,10.0,0.0,4.9,Yokohama
2019-3-4,19.5,0.0,6.2,Yokohama
2019-3-5,0.5,9.0,3.0,Yokohama
2019-3-6,2.5,0.0,2.0,Yokohama
2019-3-7,22.5,0.0,4.7,Yokohama
2019-3-8,0,11.3,5.7,Yokohama
2019-3-9,0,11.1,4.6,Yokohama
2019-3-10,7.0,3.1,2.8,Yokohama
2019-3-11,28.5,5.3,4.2,Yokohama
2019-3-12,0,11.0,2.8,Yokohama
2019-3-13,0,11.4,5.5,Yokohama
2019-3-14,0,10.9,3.6,Yokohama
2019-3-15,0,9.7,3.7,Yokohama
2019-3-16,0.0,3.3,3.4,Yokohama
2019-3-17,0,9.8,4.3,Yokohama
2019-3-18,0,10.3,3.9,Yokohama
2019-3-19,0,3.0,2.7,Yokohama
2019-3-20,0,11.2,3.6,Yokohama
2019-3-21,0.0,3.4,5.6,Yokohama
2019-3-22,0,6.7,4.3,Yokohama
2019-3-23,1.0,0.0,3.9,Yokohama
2019-3-24,0,11.7,2.9,Yokohama
2019-3-25,0,7.9,3.6,Yokohama
2019-3-26,1.5,3.8,2.3,Yokohama
2019-3-27,0,10.7,6.0,Yokohama
2019-3-28,0.0,4.2,5.0,Yokohama
2019-3-29,0.0,0.0,3.0,Yokohama
2019-3-30,4.0,0.6,3.6,Yokohama
2019-3-31,1.0,5.9,3.1,Yokohama
2019-4-1,2.5,5.6,3.3,Yokohama
2019-4-2,0.0,8.2,3.9,Yokohama
2019-4-3,0,11.9,3.9,Yokohama
2019-4-4,0,11.8,3.1,Yokohama
2019-4-5,0,11.0,5.8,Yokohama
2019-4-6,0,11.0,3.0,Yokohama
2019-4-7,0,10.0,2.9,Yokohama
2019-4-8,11.5,1.6,3.0,Yokohama
2019-4-9,0,9.4,4.5,Yokohama
2019-4-10,26.0,0.0,4.6,Yokohama
2019-4-11,0.0,9.3,6.9,Yokohama
2019-4-12,0.0,0.2,2.9,Yokohama
2019-4-13,0,12.1,3.5,Yokohama
2019-4-14,0.0,4.0,4.1,Yokohama
2019-4-15,10.0,7.0,4.0,Yokohama
2019-4-16,0,12.4,4.5,Yokohama
2019-4-17,0,0.6,2.6,Yokohama
2019-4-18,0,10.3,3.4,Yokohama
2019-4-19,0.0,8.5,3.2,Yokohama
2019-4-20,0.0,11.7,4.2,Yokohama
2019-4-21,0,8.3,2.9,Yokohama
2019-4-22,0.0,8.6,2.6,Yokohama
2019-4-23,0.0,6.0,3.1,Yokohama
2019-4-24,0.5,0.1,4.7,Yokohama
2019-4-25,6.0,3.6,2.8,Yokohama
2019-4-26,4.5,0.0,3.5,Yokohama
2019-4-27,12.5,0.4,3.5,Yokohama
2019-4-28,0,10.1,3.8,Yokohama
2019-4-29,0.0,0.6,3.1,Yokohama
2019-4-30,20.0,0.0,3.8,Yokohama
2019-5-1,19.0,3.8,3.5,Yokohama
2019-5-2,1.5,5.8,2.1,Yokohama
2019-5-3,0,10.4,2.4,Yokohama
2019-5-4,11.0,5.8,3.0,Yokohama
2019-5-5,0,12.8,3.2,Yokohama
2019-5-6,1.5,2.1,4.2,Yokohama
2019-5-7,0.0,4.3,4.2,Yokohama
2019-5-8,0,13.2,4.6,Yokohama
2019-5-9,0,0.5,5.2,Yokohama
2019-5-10,0,10.7,2.7,Yokohama
2019-5-11,0,10.8,2.6,Yokohama
2019-5-12,0.0,5.3,3.4,Yokohama
2019-5-13,2.0,4.4,2.7,Yokohama
2019-5-14,9.5,0.0,3.4,Yokohama
2019-5-15,0.0,7.3,2.8,Yokohama
2019-5-16,0.0,12.2,2.7,Yokohama
2019-5-17,0,12.4,2.7,Yokohama
2019-5-18,0.0,8.4,2.8,Yokohama
2019-5-19,0,8.1,3.3,Yokohama
2019-5-20,0.5,5.6,4.5,Yokohama
2019-5-21,93.0,0.0,6.4,Yokohama
2019-5-22,0,10.7,3.0,Yokohama
2019-5-23,0,12.0,3.3,Yokohama
2019-5-24,0,13.2,2.5,Yokohama
2019-5-25,0,13.5,2.7,Yokohama
2019-5-26,0,11.3,2.6,Yokohama
2019-5-27,0,12.2,3.1,Yokohama
2019-5-28,3.5,0.2,6.6,Yokohama
2019-5-29,11.0,3.6,3.9,Yokohama
2019-5-30,0.0,13.0,3.8,Yokohama
2019-5-31,0.0,0.9,4.0,Yokohama
2019-6-1,0.0,7.3,3.0,Yokohama
2019-6-2,0.0,1.2,2.7,Yokohama
2019-6-3,0.0,6.7,2.6,Yokohama
2019-6-4,0,9.3,2.8,Yokohama
2019-6-5,0,3.3,2.9,Yokohama
2019-6-6,0,11.2,2.6,Yokohama
2019-6-7,22.0,0.0,2.0,Yokohama
2019-6-8,1.5,1.9,2.8,Yokohama
2019-6-9,11.5,0.0,3.3,Yokohama
2019-6-10,92.5,0.0,6.8,Yokohama
2019-6-11,2.0,4.2,4.2,Yokohama
2019-6-12,3.5,1.6,2.5,Yokohama
2019-6-13,0,13.7,3.3,Yokohama
2019-6-14,0.0,8.5,3.7,Yokohama
2019-6-15,46.5,0.0,3.4,Yokohama
2019-6-16,7.5,13.3,5.4,Yokohama
2019-6-17,0,10.7,3.6,Yokohama
2019-6-18,0,8.5,3.2,Yokohama
2019-6-19,0,11.6,3.3,Yokohama
2019-6-20,0.0,5.8,3.2,Yokohama
2019-6-21,0.0,4.9,4.3,Yokohama
2019-6-22,6.0,0.1,3.0,Yokohama
2019-6-23,0.0,0.0,2.1,Yokohama
2019-6-24,48.0,0.5,2.9,Yokohama
2019-6-25,0,6.7,2.8,Yokohama
2019-6-26,0,12.6,3.9,Yokohama
2019-6-27,1.5,3.3,5.5,Yokohama
2019-6-28,6.5,4.1,3.3,Yokohama
2019-6-29,6.0,0.0,2.1,Yokohama
2019-6-30,16.0,0.9,4.0,Yokohama
2019-7-1,2.0,0.0,1.6,Yokohama
2019-7-2,0.5,0.6,2.4,Yokohama
2019-7-3,0.5,2.6,2.3,Yokohama
2019-7-4,27.5,0.1,4.4,Yokohama
2019-7-5,6.0,0.6,2.4,Yokohama
2019-7-6,18.5,0.0,3.2,Yokohama
2019-7-7,14.5,0.0,8.1,Yokohama
2019-7-8,0,3.1,4.4,Yokohama
2019-7-9,0.0,0.0,2.3,Yokohama
2019-7-10,0.0,7.5,3.3,Yokohama
2019-7-11,2.0,0.4,2.0,Yokohama
2019-7-12,10.0,0.0,3.0,Yokohama
2019-7-13,1.5,0.6,2.1,Yokohama
2019-7-14,29.0,0.0,2.3,Yokohama
2019-7-15,7.5,0.0,2.2,Yokohama
2019-7-16,33.0,0.0,2.4,Yokohama
2019-7-17,0.5,3.6,2.3,Yokohama
2019-7-18,7.0,4.2,2.5,Yokohama
2019-7-19,1.0,4.3,3.3,Yokohama
2019-7-20,0.0,0.0,1.7,Yokohama
2019-7-21,0.0,0.9,2.0,Yokohama
2019-7-22,0.0,0.0,1.5,Yokohama
2019-7-23,1.0,3.4,2.4,Yokohama
2019-7-24,0.0,6.8,2.4,Yokohama
2019-7-25,0.0,8.3,3.5,Yokohama
2019-7-26,1.5,10.2,4.6,Yokohama
2019-7-27,7.0,5.3,6.0,Yokohama
2019-7-28,4.5,5.3,4.3,Yokohama
2019-7-29,0.0,9.5,3.1,Yokohama
2019-7-30,0,8.7,3.7,Yokohama
2019-7-31,0,11.2,3.5,Yokohama
2019-8-1,0,12.4,2.9,Yokohama
2019-8-2,0.0,12.3,3.2,Yokohama
2019-8-3,0.0,12.7,3.3,Yokohama
2019-8-4,0.0,12.8,2.5,Yokohama
2019-8-5,0,12.2,2.6,Yokohama
2019-8-6,0,9.1,4.0,Yokohama
2019-8-7,0,9.6,3.6,Yokohama
2019-8-8,0,12.1,3.5,Yokohama
2019-8-9,0,11.3,4.2,Yokohama
2019-8-10,0,8.3,3.5,Yokohama
2019-8-11,0,11.4,2.7,Yokohama
2019-8-12,0.0,6.3,2.2,Yokohama
2019-8-13,3.0,5.2,2.2,Yokohama
2019-8-14,6.0,6.3,3.8,Yokohama
2019-8-15,9.5,1.9,6.9,Yokohama
2019-8-16,0.0,2.9,7.5,Yokohama
2019-8-17,0,12.2,4.9,Yokohama
2019-8-18,0,8.4,2.8,Yokohama
2019-8-19,0.0,4.0,3.1,Yokohama
2019-8-20,0.5,3.7,2.9,Yokohama
2019-8-21,0.0,4.8,3.2,Yokohama
2019-8-22,0.0,2.0,2.8,Yokohama
2019-8-23,5.0,0.0,3.9,Yokohama
2019-8-24,0.0,6.6,2.8,Yokohama
2019-8-25,0.5,10.3,3.3,Yokohama
2019-8-26,26.5,4.0,3.2,Yokohama
2019-8-27,2.5,1.9,2.4,Yokohama
2019-8-28,15.5,0.2,6.1,Yokohama
2019-8-29,0.5,7.3,6.2,Yokohama
2019-8-30,17.0,0.7,4.8,Yokohama
2019-8-31,0.0,6.6,3.3,Yokohama
2019-9-1,0.0,8.7,2.4,Yokohama
2019-9-2,0.0,11.5,3.2,Yokohama
2019-9-3,42.0,1.9,2.9,Yokohama
2019-9-4,0.5,0.2,2.5,Yokohama
2019-9-5,0.0,3.7,1.8,Yokohama
2019-9-6,0,11.9,2.7,Yokohama
2019-9-7,0,7.8,1.9,Yokohama
2019-9-8,20.5,5.7,3.3,Yokohama
2019-9-9,157.0,6.8,6.4,Yokohama
2019-9-10,0.0,10.7,2.5,Yokohama
2019-9-11,0.0,6.1,3.2,Yokohama
2019-9-12,0.0,3.7,3.9,Yokohama
2019-9-13,0,0.0,2.8,Yokohama
2019-9-14,0.0,1.0,3.8,Yokohama
2019-9-15,3.5,6.3,3.5,Yokohama
2019-9-16,23.5,0.0,4.6,Yokohama
2019-9-17,0,11.4,3.1,Yokohama
2019-9-18,15.5,0.4,2.3,Yokohama
2019-9-19,0.0,7.9,3.2,Yokohama
2019-9-20,0.0,10.0,2.9,Yokohama
2019-9-21,0.0,0.1,2.3,Yokohama
2019-9-22,18.0,4.4,3.2,Yokohama
2019-9-23,1.5,4.3,6.1,Yokohama
2019-9-24,0.0,5.7,2.9,Yokohama
2019-9-25,0.0,7.8,2.7,Yokohama
2019-9-26,0,7.2,2.9,Yokohama
2019-9-27,0,9.8,2.2,Yokohama
2019-9-28,0.0,5.3,2.5,Yokohama
2019-9-29,0.0,1.9,2.1,Yokohama
2019-9-30,0,4.2,2.7,Yokohama
2019-10-1,0,9.8,2.2,Yokohama
2019-10-2,0,9.3,2.3,Yokohama
2019-10-3,0.0,2.8,3.6,Yokohama
2019-10-4,7.5,6.2,5.9,Yokohama
2019-10-5,0,10.9,3.1,Yokohama
2019-10-6,0.5,0.8,3.4,Yokohama
2019-10-7,5.5,2.3,3.4,Yokohama
2019-10-8,3.5,4.2,4.1,Yokohama
2019-10-9,0,10.7,4.3,Yokohama
2019-10-10,12.5,4.2,3.8,Yokohama
2019-10-11,16.0,0.0,4.7,Yokohama
2019-10-12,192.5,0.0,7.5,Yokohama
2019-10-13,0.0,11.1,5.0,Yokohama
2019-10-14,6.5,0.0,4.8,Yokohama
2019-10-15,0.5,0.8,3.2,Yokohama
2019-10-16,0.0,0.2,2.9,Yokohama
2019-10-17,1.0,0.0,3.5,Yokohama
2019-10-18,5.0,0.0,3.9,Yokohama
2019-10-19,43.5,0.4,3.5,Yokohama
2019-10-20,0.0,2.5,2.6,Yokohama
2019-10-21,10.5,0.2,3.1,Yokohama
2019-10-22,48.5,0.3,7.2,Yokohama
2019-10-23,0,8.7,2.1,Yokohama
2019-10-24,0.0,0.0,3.4,Yokohama
2019-10-25,100.0,0.0,6.3,Yokohama
2019-10-26,0.0,5.4,2.4,Yokohama
2019-10-27,0.0,4.3,2.3,Yokohama
2019-10-28,0,6.7,3.2,Yokohama
2019-10-29,11.0,0.0,3.3,Yokohama
2019-10-30,0,8.9,1.7,Yokohama
2019-10-31,0,5.8,2.3,Yokohama
2019-11-1,0,10.0,2.7,Yokohama
2019-11-2,0,7.9,3.1,Yokohama
2019-11-3,0.0,1.3,2.6,Yokohama
2019-11-4,0.0,8.6,3.2,Yokohama
2019-11-5,0,10.1,2.1,Yokohama
2019-11-6,0,10.1,2.2,Yokohama
2019-11-7,0,7.5,3.9,Yokohama
2019-11-8,0,8.7,4.1,Yokohama
2019-11-9,0,4.8,2.5,Yokohama
2019-11-10,0,9.8,2.9,Yokohama
2019-11-11,12.5,4.9,2.3,Yokohama
2019-11-12,0,10.1,3.2,Yokohama
2019-11-13,0.5,1.6,3.3,Yokohama
2019-11-14,0.5,4.7,5.2,Yokohama
2019-11-15,0,7.8,2.5,Yokohama
2019-11-16,0,9.9,2.0,Yokohama
2019-11-17,0,9.1,3.1,Yokohama
2019-11-18,0.0,6.9,5.2,Yokohama
2019-11-19,3.0,7.0,4.1,Yokohama
2019-11-20,0,4.0,5.7,Yokohama
2019-11-21,0,9.3,3.6,Yokohama
2019-11-22,52.5,0.0,5.6,Yokohama
2019-11-23,29.0,0.0,7.4,Yokohama
2019-11-24,2.5,0.7,4.0,Yokohama
2019-11-25,0.0,2.5,2.6,Yokohama
2019-11-26,0.0,0.0,3.4,Yokohama
2019-11-27,6.5,0.0,3.0,Yokohama
2019-11-28,7.0,0.0,3.3,Yokohama
2019-11-29,0,9.5,2.6,Yokohama
2019-11-30,0,9.7,3.3,Yokohama
2019-12-1,0,5.1,2.7,Yokohama
2019-12-2,82.5,0.5,3.5,Yokohama
2019-12-3,0.0,7.2,3.1,Yokohama
2019-12-4,0,9.7,2.2,Yokohama
2019-12-5,0,6.4,2.6,Yokohama
2019-12-6,0,0.0,3.4,Yokohama
2019-12-7,5.0,0.0,3.0,Yokohama
2019-12-8,0,9.5,2.5,Yokohama
2019-12-9,0.5,3.8,4.6,Yokohama
2019-12-10,5.0,1.4,2.7,Yokohama
2019-12-11,3.5,6.4,2.3,Yokohama
2019-12-12,0,9.5,5.0,Yokohama
2019-12-13,0,0.4,3.6,Yokohama
2019-12-14,0,9.3,4.1,Yokohama
2019-12-15,0,6.8,4.6,Yokohama
2019-12-16,0,8.7,3.0,Yokohama
2019-12-17,3.5,1.4,2.7,Yokohama
2019-12-18,0.5,7.6,3.4,Yokohama
2019-12-19,0.0,0.0,2.9,Yokohama
2019-12-20,0.0,6.9,2.8,Yokohama
2019-12-21,0.0,0.1,3.2,Yokohama
2019-12-22,24.0,0.0,4.4,Yokohama
2019-12-23,9.0,3.1,3.1,Yokohama
2019-12-24,0,7.7,4.5,Yokohama
2019-12-25,0.0,1.8,2.9,Yokohama
2019-12-26,0.0,0.1,2.7,Yokohama
2019-12-27,0.0,6.3,5.1,Yokohama
2019-12-28,0,8.6,5.6,Yokohama
2019-12-29,0,6.7,2.6,Yokohama
2019-12-30,0.5,0.0,2.9,Yokohama
2019-12-31,0.0,6.6,5.2,Yokohama
2020-1-1,0,8.2,3.5,Yokohama
2020-1-2,0,5.7,2.0,Yokohama
2020-1-3,0,9.3,2.0,Yokohama
2020-1-4,0.0,4.7,2.9,Yokohama
2020-1-5,0.0,9.7,4.4,Yokohama
2020-1-6,0,8.1,3.2,Yokohama
2020-1-7,1.5,0.5,3.3,Yokohama
2020-1-8,21.5,2.7,2.6,Yokohama
2020-1-9,0.0,9.3,4.4,Yokohama
2020-1-10,0.0,7.9,3.6,Yokohama
2020-1-11,0.0,4.5,2.5,Yokohama
2020-1-12,0.0,1.8,2.5,Yokohama
2020-1-13,0,9.3,2.4,Yokohama
2020-1-14,0,8.3,2.3,Yokohama
2020-1-15,11.5,3.6,3.2,Yokohama
2020-1-16,0,4.4,3.1,Yokohama
2020-1-17,0.0,3.6,3.5,Yokohama
2020-1-18,13.5,0.0,5.6,Yokohama
2020-1-19,0,8.0,2.6,Yokohama
2020-1-20,0,9.7,2.0,Yokohama
2020-1-21,0,9.6,4.3,Yokohama
2020-1-22,0.0,2.9,2.8,Yokohama
2020-1-23,6.5,0.0,3.1,Yokohama
2020-1-24,0,1.4,2.8,Yokohama
2020-1-25,0,2.8,3.6,Yokohama
2020-1-26,8.5,0.0,2.5,Yokohama
2020-1-27,8.0,0.0,3.8,Yokohama
2020-1-28,31.0,0.0,6.5,Yokohama
2020-1-29,22.5,7.3,3.6,Yokohama
2020-1-30,0,10.0,3.6,Yokohama
2020-1-31,0.0,4.6,6.2,Yokohama
2020-2-1,0,9.4,4.7,Yokohama
2020-2-2,0,9.2,3.3,Yokohama
2020-2-3,0.0,6.0,3.3,Yokohama
2020-2-4,0.0,2.6,3.2,Yokohama
2020-2-5,0,10.0,4.6,Yokohama
2020-2-6,0,7.0,7.4,Yokohama
2020-2-7,0,6.0,2.7,Yokohama
2020-2-8,0.0,9.3,3.5,Yokohama
2020-2-9,0,10.3,5.6,Yokohama
2020-2-10,0,7.4,3.0,Yokohama
2020-2-11,0,10.1,3.5,Yokohama
2020-2-12,0.0,8.6,4.3,Yokohama
2020-2-13,6.5,5.2,3.4,Yokohama
2020-2-14,0.0,1.4,1.7,Yokohama
2020-2-15,0,3.5,1.7,Yokohama
2020-2-16,20.0,0.0,2.4,Yokohama
2020-2-17,0.0,9.8,6.1,Yokohama
2020-2-18,0,10.6,4.2,Yokohama
2020-2-19,0,7.8,3.1,Yokohama
2020-2-20,0.0,3.6,2.9,Yokohama
2020-2-21,0,10.0,2.9,Yokohama
2020-2-22,3.0,5.9,5.1,Yokohama
2020-2-23,0,10.1,4.1,Yokohama
2020-2-24,0,9.6,2.6,Yokohama
2020-2-25,0.0,3.8,2.2,Yokohama
2020-2-26,1.5,0.0,4.2,Yokohama
2020-2-27,0.0,10.0,6.5,Yokohama
2020-2-28,0,8.7,3.6,Yokohama
2020-2-29,1.5,7.3,2.8,Yokohama
2020-3-1,0.5,8.7,3.3,Yokohama
2020-3-2,11.5,0.0,4.3,Yokohama
2020-3-3,0.0,10.2,2.7,Yokohama
2020-3-4,3.0,0.0,3.0,Yokohama
2020-3-5,0.5,4.7,5.1,Yokohama
2020-3-6,0.0,11.2,3.9,Yokohama
2020-3-7,2.5,0.2,3.4,Yokohama
2020-3-8,13.0,0.0,5.3,Yokohama
2020-3-9,0.0,3.3,4.4,Yokohama
2020-3-10,26.0,0.0,3.1,Yokohama
2020-3-11,0,10.0,4.5,Yokohama
2020-3-12,0,8.6,4.5,Yokohama
2020-3-13,0,7.8,3.8,Yokohama
2020-3-14,29.5,0.0,4.1,Yokohama
2020-3-15,0.0,5.8,3.0,Yokohama
2020-3-16,0.0,9.7,5.0,Yokohama
2020-3-17,0,8.6,4.1,Yokohama
2020-3-18,0,10.4,2.9,Yokohama
2020-3-19,3.0,8.5,4.2,Yokohama
2020-3-20,0.0,10.8,4.1,Yokohama
2020-3-21,0,11.0,4.2,Yokohama
2020-3-22,0,6.9,5.2,Yokohama
2020-3-23,0.5,0.0,3.3,Yokohama
2020-3-24,0,11.7,6.5,Yokohama
2020-3-25,0,11.9,3.3,Yokohama
2020-3-26,0,10.5,2.8,Yokohama
2020-3-27,0.0,0.9,5.0,Yokohama
2020-3-28,14.0,0.6,5.3,Yokohama
2020-3-29,62.5,0.0,6.2,Yokohama
2020-3-30,0,0.0,3.3,Yokohama
2020-3-31,0.0,0.0,3.8,Yokohama
2020-4-1,31.0,0.0,4.5,Yokohama
2020-4-2,0.5,8.5,6.1,Yokohama
2020-4-3,0,11.2,3.2,Yokohama
2020-4-4,0,11.7,5.0,Yokohama
2020-4-5,0.0,3.0,3.3,Yokohama
2020-4-6,0.0,12.0,3.1,Yokohama
2020-4-7,0,7.9,2.9,Yokohama
2020-4-8,0,11.6,3.9,Yokohama
2020-4-9,0.0,9.3,4.1,Yokohama
2020-4-10,0.0,7.7,4.8,Yokohama
2020-4-11,0.5,11.0,3.6,Yokohama
2020-4-12,7.5,1.6,3.4,Yokohama
2020-4-13,73.5,0.0,7.8,Yokohama
2020-4-14,0.0,12.1,4.4,Yokohama
2020-4-15,0,8.8,3.5,Yokohama
2020-4-16,0.0,5.5,3.4,Yokohama
2020-4-17,3.5,3.8,2.5,Yokohama
2020-4-18,101.5,1.2,4.1,Yokohama
2020-4-19,0,11.3,4.3,Yokohama
2020-4-20,18.0,0.0,3.1,Yokohama
2020-4-21,0,2.2,2.5,Yokohama
2020-4-22,0.5,4.3,3.1,Yokohama
2020-4-23,0.0,8.7,3.5,Yokohama
2020-4-24,0,10.1,4.5,Yokohama
2020-4-25,0,12.9,4.3,Yokohama
2020-4-26,0,9.9,7.0,Yokohama
2020-4-27,8.0,0.5,2.7,Yokohama
2020-4-28,0.0,6.5,2.7,Yokohama
2020-4-29,0,12.5,3.3,Yokohama
2020-4-30,0,12.4,4.3,Yokohama
2020-5-1,0,12.3,5.7,Yokohama
2020-5-2,0,12.3,3.5,Yokohama
2020-5-3,0,7.6,5.3,Yokohama
2020-5-4,3.5,0.5,2.5,Yokohama
2020-5-5,0,6.4,2.8,Yokohama
2020-5-6,25.5,0.0,2.9,Yokohama
2020-5-7,0.0,10.3,4.6,Yokohama
2020-5-8,0,11.5,3.5,Yokohama
2020-5-9,0.0,3.7,5.0,Yokohama
2020-5-10,0.0,0.5,6.6,Yokohama
2020-5-11,1.0,11.7,3.2,Yokohama
2020-5-12,0.0,5.6,3.1,Yokohama
2020-5-13,0,12.6,4.2,Yokohama
2020-5-14,0,12.3,4.0,Yokohama
2020-5-15,0,8.3,4.3,Yokohama
2020-5-16,22.5,0.0,3.7,Yokohama
2020-5-17,0.5,11.3,2.5,Yokohama
2020-5-18,3.0,0.0,2.2,Yokohama
2020-5-19,40.0,0.0,4.3,Yokohama
2020-5-20,0.5,0.9,4.2,Yokohama
2020-5-21,0.5,0.0,3.1,Yokohama
2020-5-22,0.0,0.0,3.8,Yokohama
2020-5-23,0.5,2.9,2.5,Yokohama
2020-5-24,0,9.9,2.8,Yokohama
2020-5-25,0,7.2,3.0,Yokohama
2020-5-26,0.0,0.6,2.0,Yokohama
2020-5-27,0,8.2,2.5,Yokohama
2020-5-28,0.0,5.5,2.9,Yokohama
2020-5-29,0.0,12.2,3.0,Yokohama
2020-5-30,0,10.1,3.1,Yokohama
2020-5-31,0.0,0.6,3.3,Yokohama
2020-6-1,2.5,0.0,1.6,Yokohama
2020-6-2,0.0,2.6,2.7,Yokohama
2020-6-3,0,6.6,2.7,Yokohama
